Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,116,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Score"", score);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,116,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Score"", score);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,114,12,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Score"", score);                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  cmd.ExecuteNonQuery();              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,114,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Score"", score);                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  cmd.ExecuteNonQuery();              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,113,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Score"", score);                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  cmd.ExecuteNonQuery();              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,113,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Score"", score);                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  cmd.ExecuteNonQuery();              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,104,16,M:System.Data.SqlClient.SqlCommand.ExecuteScalar,,,,,var newId = (int)cmd.ExecuteScalar();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,103,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,102,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,102,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,102,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,102,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,101,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,101,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,101,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,101,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,100,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,100,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,100,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,100,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,99,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,99,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,99,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,99,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,98,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,98,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,98,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,98,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,97,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,97,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,97,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,97,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,96,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,96,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,96,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,96,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,94,12,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);                  cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);                  cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);                  cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");                  cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);                  cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);                  cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);                  conn.Open();                  var newId = (int)cmd.ExecuteScalar();                  AppLogger.Info(""Inserted claim "" + newId);                  return newId;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,94,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);                  cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);                  cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);                  cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");                  cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);                  cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);                  cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);                  conn.Open();                  var newId = (int)cmd.ExecuteScalar();                  AppLogger.Info(""Inserted claim "" + newId);                  return newId;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,93,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);                  cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);                  cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);                  cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");                  cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);                  cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);                  cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);                  conn.Open();                  var newId = (int)cmd.ExecuteScalar();                  AppLogger.Info(""Inserted claim "" + newId);                  return newId;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,93,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@PolicyId"", claim.PolicyId);                  cmd.Parameters.AddWithValue(""@ClaimantName"", claim.ClaimantName ?? (object)DBNull.Value);                  cmd.Parameters.AddWithValue(""@Amount"", claim.Amount);                  cmd.Parameters.AddWithValue(""@Status"", claim.Status ?? ""Pending"");                  cmd.Parameters.AddWithValue(""@FiledOn"", claim.FiledOn == default(DateTime) ? DateTime.UtcNow : claim.FiledOn);                  cmd.Parameters.AddWithValue(""@DocumentPath"", (object)claim.DocumentPath ?? DBNull.Value);                  cmd.Parameters.AddWithValue(""@Notes"", (object)claim.Notes ?? DBNull.Value);                  conn.Open();                  var newId = (int)cmd.ExecuteScalar();                  AppLogger.Info(""Inserted claim "" + newId);                  return newId;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,80,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,while (r.Read()) results.Add(Map(r));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,78,16,T:System.Data.SqlClient.SqlDataReader,,,,,using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,78,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,77,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,75,12,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,75,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,74,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,74,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,60,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,return r.Read() ? Map(r) : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,58,16,T:System.Data.SqlClient.SqlDataReader,,,,,using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,58,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader(System.Data.CommandBehavior),,,,,using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,57,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,56,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@Id"", claimId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,56,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@Id"", claimId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,56,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Id"", claimId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,56,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Id"", claimId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,54,12,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,54,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,53,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,53,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Id"", claimId);                  conn.Open();                  using (var r = cmd.ExecuteReader(CommandBehavior.SingleRow))                  {                      return r.Read() ? Map(r) : null;                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,43,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,while (r.Read()) results.Add(Map(r));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,41,16,T:System.Data.SqlClient.SqlDataReader,,,,,using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,41,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,40,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,39,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@Top"", top);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,39,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@Top"", top);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,39,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@Top"", top);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,39,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@Top"", top);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,37,12,T:System.Data.SqlClient.SqlCommand,,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Top"", top);                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,37,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Top"", top);                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Data\ContosoInsurance.Data.csproj,File,ContosoInsurance.Data\ClaimsRepository.cs,36,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = new SqlConnection(_connectionString))              using (var cmd = new SqlCommand(sql, conn))              {                  cmd.Parameters.AddWithValue(""@Top"", top);                  conn.Open();                  using (var r = cmd.ExecuteReader())                  {                      while (r.Read()) results.Add(Map(r));                  }              }"
